id,eclass,CO2,CO,HC,NOx,PMx,fuel,electricity,noise,route,type,waiting,lane,pos,speed,angle,x,y,timestep
15,HBEFA3/PC_G_EU4,11967.03,188.79,1.15,5.23,0.26,3816.88,0,73.52,!15,DEFAULT_VEHTYPE,0,24801830#6_0,32.02,14.48,36.15,3588.05,2757.87,
18,HBEFA3/PC_G_EU4,13184.52,200.13,1.24,5.57,0.3,4205.2,0,74.47,!18,DEFAULT_VEHTYPE,0,24667122#41_1,6.31,24.57,227.56,3690.13,2919.45,
19,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,72.42,!19,DEFAULT_VEHTYPE,0,4987249#17_1,4.6,28.33,51.99,3150.74,2486.88,
2,HBEFA3/PC_G_EU4,12714.32,195.21,1.2,5.54,0.28,4055.22,0,73.78,!2,DEFAULT_VEHTYPE,0,4987249#96_0,41.98,16.35,63.68,4331.91,3447.82,
20,HBEFA3/PC_G_EU4,7633.92,133.8,0.79,3.3,0.16,2434.85,0,69.64,!20,DEFAULT_VEHTYPE,0,771321486#3_0,0.69,9.91,138.23,3142.68,3294.15,
21,HBEFA3/PC_G_EU4,2894.51,11.63,0.12,0.99,0.03,923.23,0,64.37,!21,DEFAULT_VEHTYPE,0,:6586834182_0_0,0.26,12.93,221.89,4196.94,3063.35,
23,HBEFA3/PC_G_EU4,9306.56,154.27,0.93,4.05,0.2,2968.33,0,71.42,!23,DEFAULT_VEHTYPE,0,24852990#1_0,23.81,11.51,138.48,2532.31,2503.61,
24,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,69.34,!24,DEFAULT_VEHTYPE,0,4987249#43_1,7.03,23.31,53.31,3546.21,2782.94,
26,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,45.7,!26,DEFAULT_VEHTYPE,0,-646964286#0_0,27.87,3.83,139.18,2775.07,2795.08,
28,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,58.56,!28,DEFAULT_VEHTYPE,0,:6588365182_3_0,2.05,7.08,86.85,3595.35,3258.9,
29,HBEFA3/PC_G_EU4,3514.05,9.96,0.13,1.22,0.04,1120.82,0,66.19,!29,DEFAULT_VEHTYPE,0,771321486#4_0,17.45,15.4,138.23,3179.28,3253.18,
3,HBEFA3/PC_G_EU4,7284.77,114.21,0.69,3.1,0.14,2323.49,0,68.71,!3,DEFAULT_VEHTYPE,0,:7201339468_1_1,1.38,11.31,217.57,3765.74,3000.23,
30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,71.17,!30,DEFAULT_VEHTYPE,0,24852990#5_0,14.59,27,118.01,2731.72,2356.59,
32,HBEFA3/PC_G_EU4,7200.9,111.77,0.68,3.06,0.14,2296.74,0,68.58,!32,DEFAULT_VEHTYPE,0,:7206774353_0_0,6.14,11.4,51.67,2546.79,2543.76,
33,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.71,!33,DEFAULT_VEHTYPE,0,24926513#2_0,68.24,12.47,221.86,4256.98,3130.35,
34,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,43.72,!34,DEFAULT_VEHTYPE,0,771970759_0,32.38,3.13,65.06,3565.92,2803.11,
35,HBEFA3/PC_G_EU4,3100.93,33.06,0.22,1.14,0.04,989.07,0,63.33,!35,DEFAULT_VEHTYPE,0,771326027#4_0,18.68,10.73,309.46,2634.01,3010.6,
36,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.8,!36,DEFAULT_VEHTYPE,0,1131706977#1_0,83.48,9.37,147.22,3339.75,2275.15,
37,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56,!37,DEFAULT_VEHTYPE,0,4987249#56_0,18.2,9.21,40.23,3751.78,2954.53,
38,HBEFA3/PC_G_EU4,1882.27,57.47,0.3,0.69,0.02,600.39,0,58.45,!38,DEFAULT_VEHTYPE,0,:6603274389_1_0,3.73,6.08,228.28,3230.48,3294.09,
39,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,46.69,!39,DEFAULT_VEHTYPE,0,-703143665#1_0,21.7,4.08,42.62,3109.31,3267.35,
40,HBEFA3/PC_G_EU4,2518.25,11.12,0.11,0.84,0.02,803.22,0,63.46,!40,DEFAULT_VEHTYPE,0,30985684#3_0,116.53,11.94,307.4,2879.88,3282.01,
42,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,46.64,!42,DEFAULT_VEHTYPE,0,:7208831121_3_0,1.03,4.19,226.6,3733.61,2315.85,
43,HBEFA3/PC_G_EU4,8787.7,153.5,0.91,3.84,0.19,2802.85,0,71.25,!43,DEFAULT_VEHTYPE,0,:7201339004_1_0,5.89,10.35,221.35,4257.93,2810.63,
44,HBEFA3/PC_G_EU4,4098.28,32.53,0.24,1.54,0.06,1307.16,0,65.65,!44,DEFAULT_VEHTYPE,0,-28518554#0_0,19.68,13.52,42.82,4233.73,3206.03,
45,HBEFA3/PC_G_EU4,6651.25,110.07,0.66,2.83,0.13,2121.43,0,67.99,!45,DEFAULT_VEHTYPE,0,645363777#1_0,17.32,10.29,48.27,3463.8,3224.92,
46,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,48.5,!46,DEFAULT_VEHTYPE,0,694204809#5_0,41.56,4.96,47.6,3506.01,3155.82,
47,HBEFA3/PC_G_EU4,6669.4,115.12,0.68,2.85,0.13,2127.22,0,68.14,!47,DEFAULT_VEHTYPE,0,-24926579_0,34.61,9.78,221.69,4171.88,2967.78,
49,HBEFA3/PC_G_EU4,5442.88,132.55,0.73,2.37,0.11,1736.04,0,67.78,!49,DEFAULT_VEHTYPE,0,819350925#1_0,16.55,5.94,306.14,3196.63,1780.81,
5,HBEFA3/PC_G_EU4,1983.98,10.64,0.09,0.62,0.01,632.82,0,62.1,!5,DEFAULT_VEHTYPE,0,:7206789930_7_0,9.43,10.66,47.73,3191.63,2995.63,
50,HBEFA3/PC_G_EU4,4187.18,139.93,0.74,1.85,0.09,1335.55,0,66.55,!50,DEFAULT_VEHTYPE,0,-24887099#3_0,10.04,3.52,237.84,3511.98,2266.7,
51,HBEFA3/PC_G_EU4,3186.01,147.37,0.75,1.42,0.07,1016.23,0,64.11,!51,DEFAULT_VEHTYPE,0,4987249#9_0,6.81,1.71,51.87,3033.89,2391.38,
52,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!52,DEFAULT_VEHTYPE,0,-703364305#1_0,0.18,0,310.21,2623.61,2874.11,
7,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,68.74,!7,DEFAULT_VEHTYPE,0,30037815#1_0,9.63,23.7,251.59,2744.07,2189.41,
9,HBEFA3/PC_G_EU4,10690.99,154.9,0.97,4.59,0.23,3409.89,0,71.95,!9,DEFAULT_VEHTYPE,0,769712194_0,59.68,16.02,58.07,3931.92,2286.86,
0,HBEFA3/PC_G_EU4,15131.84,237.1,1.45,6.52,0.35,4826.29,0,75.31,!0,DEFAULT_VEHTYPE,0,4987210#1_0,38.4,23.21,167.23,3809.96,2851.88,54
1,HBEFA3/PC_G_EU4,2967.16,147.96,0.74,1.33,0.07,946.43,0,62.62,!1,DEFAULT_VEHTYPE,0,:7206774353_2_0,1.3,1.4,132.13,2540.51,2550.21,
12,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,70.27,!12,DEFAULT_VEHTYPE,0,828126964#13_1,40.91,24.91,226.23,2963.41,2950.23,
13,HBEFA3/PC_G_EU4,8152.25,112.66,0.71,3.44,0.16,2600.16,0,69.55,!13,DEFAULT_VEHTYPE,0,:7201339248_0_0,1.67,14.06,249.81,4111.58,2576.38,
15,HBEFA3/PC_G_EU4,11194.62,163.42,1.02,4.82,0.24,3570.52,0,72.37,!15,DEFAULT_VEHTYPE,0,24801830#6_0,48.5,16.47,36.15,3597.77,2771.17,
18,HBEFA3/PC_G_EU4,20796.73,365.56,2.18,9.11,0.51,6633.09,0,78.61,!18,DEFAULT_VEHTYPE,0,:6505188371_0_1,3.2,26.86,230.14,3669.77,2901.83,
19,HBEFA3/PC_G_EU4,4133.88,29.55,0.24,1.22,0.08,1318.53,0,72.79,!19,DEFAULT_VEHTYPE,0,4987249#18_1,12.83,28.18,51.96,3172.94,2504.24,
2,HBEFA3/PC_G_EU4,12894.42,192.37,1.19,5.57,0.29,4112.66,0,73.68,!2,DEFAULT_VEHTYPE,0,4987249#96_0,60.41,18.43,63.68,4348.43,3456,
20,HBEFA3/PC_G_EU4,6514.63,97.87,0.6,2.74,0.12,2077.86,0,67.68,!20,DEFAULT_VEHTYPE,0,771321486#3_0,12.06,11.37,138.21,3150.26,3285.66,
21,HBEFA3/PC_G_EU4,2134.89,0,0.03,0.63,0.01,680.94,0,63.78,!21,DEFAULT_VEHTYPE,0,24926513#6_0,8.15,12.89,221.86,4188.34,3053.75,
23,HBEFA3/PC_G_EU4,9116.64,136.27,0.84,3.91,0.19,2907.76,0,70.62,!23,DEFAULT_VEHTYPE,0,24852990#1_0,37.26,13.45,138.48,2541.23,2493.54,
24,HBEFA3/PC_G_EU4,5324.39,35.8,0.29,1.88,0.09,1698.23,0,70.99,!24,DEFAULT_VEHTYPE,0,4987249#43_1,30.57,23.54,53.31,3565.08,2797,
26,HBEFA3/PC_G_EU4,3750.04,109.59,0.59,1.6,0.07,1196.11,0,63.35,!26,DEFAULT_VEHTYPE,0,:6605210299_3_0,4.21,5.03,153.33,2777.29,2790.69,
28,HBEFA3/PC_G_EU4,3394.37,69.03,0.39,1.36,0.05,1082.66,0,62.5,!28,DEFAULT_VEHTYPE,0,:6588365182_3_0,9.78,7.72,110.76,3602.57,3256.16,
29,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,64.44,!29,DEFAULT_VEHTYPE,0,:6600508008_2_0,7.93,14.95,138.19,3189.25,3242.03,
3,HBEFA3/PC_G_EU4,11366.15,180.25,1.1,4.97,0.25,3625.23,0,73.08,!3,DEFAULT_VEHTYPE,0,24667122#34_1,6.78,13.82,218.97,3757.12,2989.38,
30,HBEFA3/PC_G_EU4,7855.37,101.85,0.66,2.99,0.17,2505.49,0,73.33,!30,DEFAULT_VEHTYPE,0,:6602409034_3_0,5.96,27.4,117.99,2755.91,2343.72,
32,HBEFA3/PC_G_EU4,7752.56,111.05,0.69,3.28,0.15,2472.69,0,69.13,!32,DEFAULT_VEHTYPE,0,701529973#1_0,5.67,13.02,57.79,2558.15,2550.41,
33,HBEFA3/PC_G_EU4,3753.34,29.43,0.22,1.4,0.05,1197.15,0,65.07,!33,DEFAULT_VEHTYPE,0,:7201338963_0_0,10.22,12.91,221.87,4248.36,3120.73,
34,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,45.5,!34,DEFAULT_VEHTYPE,0,771970759_0,33.07,0.69,66.06,3566.55,2803.38,
35,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.23,!35,DEFAULT_VEHTYPE,0,771326027#4_0,29.09,10.41,309.46,2625.97,3017.22,
36,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,48.29,!36,DEFAULT_VEHTYPE,0,1131706977#1_0,88.35,4.87,147.22,3342.39,2271.06,
37,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.47,!37,DEFAULT_VEHTYPE,0,:7201339426_0_0,6.97,7.16,76.97,3758.28,2957,
38,HBEFA3/PC_G_EU4,7639.17,147.27,0.85,3.34,0.16,2436.53,0,70.47,!38,DEFAULT_VEHTYPE,0,:6603274389_1_0,12.3,8.57,228.09,3224.11,3288.37,
39,HBEFA3/PC_G_EU4,4994.53,123.41,0.68,2.16,0.1,1593.04,0,66.54,!39,DEFAULT_VEHTYPE,0,:6603274471_9_0,5.01,5.93,42.63,3113.33,3271.72,
40,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.18,!40,DEFAULT_VEHTYPE,0,30985684#3_0,125.57,9.04,307.4,2872.7,3287.5,
42,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.02,!42,DEFAULT_VEHTYPE,0,:7208831121_17_0,2.96,3.37,158.61,3735.6,2314.24,
43,HBEFA3/PC_G_EU4,6329.54,91.39,0.57,2.64,0.12,2018.82,0,67.45,!43,DEFAULT_VEHTYPE,0,-28518556#1_0,3.16,11.71,221.64,4250.18,2801.86,
44,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.2,!44,DEFAULT_VEHTYPE,0,-28518554#0_0,32.82,13.14,42.82,4242.65,3215.66,
45,HBEFA3/PC_G_EU4,8707.25,135.74,0.83,3.75,0.18,2777.18,0,70.35,!45,DEFAULT_VEHTYPE,0,:7204275479_3_0,10.93,12.31,48.29,3472.99,3233.12,
46,HBEFA3/PC_G_EU4,5347.95,120.04,0.67,2.31,0.11,1705.76,0,66.85,!46,DEFAULT_VEHTYPE,0,:7201339490_1_0,4.93,6.79,47.53,3511.02,3160.41,
47,HBEFA3/PC_G_EU4,9607.82,155.66,0.94,4.18,0.2,3064.42,0,71.56,!47,DEFAULT_VEHTYPE,0,-24926579_0,46.73,12.12,221.69,4163.81,2958.72,
49,HBEFA3/PC_G_EU4,6439.72,128.43,0.74,2.79,0.13,2053.97,0,68.49,!49,DEFAULT_VEHTYPE,0,819350925#1_0,24.57,8.02,306.25,3190.16,1785.56,
5,HBEFA3/PC_G_EU4,2319.51,16.97,0.13,0.77,0.02,739.84,0,62.49,!5,DEFAULT_VEHTYPE,0,700632938#3_0,5.76,10.73,47.7,3199.57,3002.84,
50,HBEFA3/PC_G_EU4,6056.85,144.16,0.8,2.66,0.13,1931.86,0,69.4,!50,DEFAULT_VEHTYPE,0,-24887099#3_0,16.06,6.02,237.84,3506.88,2263.49,
51,HBEFA3/PC_G_EU4,3341.23,129.91,0.67,1.46,0.07,1065.73,0,62.93,!51,DEFAULT_VEHTYPE,0,4987249#9_0,9.83,3.02,51.87,3036.27,2393.25,
52,HBEFA3/PC_G_EU4,3879.7,150.33,0.78,1.73,0.09,1237.48,0,67.51,!52,DEFAULT_VEHTYPE,0,:6517459791_10_0,0.98,2.42,288.04,2621.34,2873.82,
53,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!53,DEFAULT_VEHTYPE,0,-30985703#2_0,3.04,0,131.15,3362.7,3403.99,
7,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,65.78,!7,DEFAULT_VEHTYPE,0,30037815#1_0,28.83,19.2,251.59,2725.85,2183.35,
9,HBEFA3/PC_G_EU4,9699.2,128.94,0.82,4.09,0.2,3093.56,0,71.18,!9,DEFAULT_VEHTYPE,0,769712194_0,77.21,17.54,60.33,3947.03,2295.76,
0,HBEFA3/PC_G_EU4,1764.81,0,0,0.22,0,562.91,0,69.72,!0,DEFAULT_VEHTYPE,0,4987210#1_0,61.27,22.87,167.23,3815.02,2829.57,55
1,HBEFA3/PC_G_EU4,3510.37,134.43,0.69,1.54,0.07,1119.68,0,63.96,!1,DEFAULT_VEHTYPE,0,:7206774353_2_0,4.25,2.96,117.97,2543.16,2548.95,
12,HBEFA3/PC_G_EU4,11980.33,180.28,1.12,4.97,0.27,3821.13,0,74.27,!12,DEFAULT_VEHTYPE,0,828126964#13_1,66.92,26,226.23,2944.63,2932.25,
13,HBEFA3/PC_G_EU4,13624.83,212.97,1.3,5.96,0.3,4345.63,0,74.57,!13,DEFAULT_VEHTYPE,0,28664939#1_0,10.57,16.6,250.08,4095.98,2570.71,
15,HBEFA3/PC_G_EU4,13090.85,196.09,1.21,5.66,0.29,4175.31,0,73.83,!15,DEFAULT_VEHTYPE,0,:7201339043_3_0,5.43,18.57,36.14,3608.72,2786.17,
18,HBEFA3/PC_G_EU4,12080.8,191.1,1.17,4.97,0.28,3853.18,0,74.82,!18,DEFAULT_VEHTYPE,0,24667122#44_1,8.71,27.82,231.64,3648.08,2884.34,
19,HBEFA3/PC_G_EU4,2461.94,0,0.03,0.44,0.03,785.27,0,72.33,!19,DEFAULT_VEHTYPE,0,4987249#20_1,1.44,27.82,51.99,3194.86,2521.38,
2,HBEFA3/PC_G_EU4,16575.11,265.08,1.62,7.25,0.38,5286.61,0,76.25,!2,DEFAULT_VEHTYPE,0,4987249#96_0,81.27,20.86,63.68,4367.13,3465.25,
20,HBEFA3/PC_G_EU4,9424.94,142.87,0.88,4.06,0.2,3006.09,0,70.98,!20,DEFAULT_VEHTYPE,0,771321486#3_0,25.48,13.41,138.21,3159.2,3275.66,
21,HBEFA3/PC_G_EU4,1860.17,0,0,0.51,0,593.32,0,63.5,!21,DEFAULT_VEHTYPE,0,24926513#6_0,20.93,12.78,221.86,4179.82,3044.24,
23,HBEFA3/PC_G_EU4,9857.23,141.04,0.88,4.22,0.21,3143.96,0,71.21,!23,DEFAULT_VEHTYPE,0,24852990#1_0,52.56,15.3,138.48,2551.37,2482.09,
24,HBEFA3/PC_G_EU4,4074.94,10.12,0.15,1.29,0.06,1299.72,0,70.64,!24,DEFAULT_VEHTYPE,0,4987249#44_1,3.32,23.56,53.43,3583.98,2811.07,
26,HBEFA3/PC_G_EU4,3140.7,88.17,0.47,1.29,0.05,1001.77,0,61.46,!26,DEFAULT_VEHTYPE,0,890218773#1_0,0.78,5.7,213.32,2774.59,2785.92,
28,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,46.1,!28,DEFAULT_VEHTYPE,0,28496650#5_0,3.67,3.79,111.23,3606.1,3254.78,
29,HBEFA3/PC_G_EU4,4050.91,21.28,0.19,1.48,0.06,1292.05,0,66.5,!29,DEFAULT_VEHTYPE,0,771321486#5_0,13.88,15.35,138.23,3199.47,3230.58,
3,HBEFA3/PC_G_EU4,13079.96,202.96,1.24,5.71,0.29,4171.84,0,74.13,!3,DEFAULT_VEHTYPE,0,24667122#35_1,5.62,16.29,220.56,3746.59,2976.84,
30,HBEFA3/PC_G_EU4,7032.25,86.38,0.57,2.6,0.15,2242.96,0,73.22,!30,DEFAULT_VEHTYPE,0,24852990#6_0,19.23,27.68,118.01,2780.35,2330.73,
32,HBEFA3/PC_G_EU4,7885.72,104.78,0.67,3.31,0.16,2515.16,0,69.32,!32,DEFAULT_VEHTYPE,0,701529973#1_0,20.14,14.48,51.77,2569.96,2558.89,
33,HBEFA3/PC_G_EU4,2373.08,0.78,0.06,0.74,0.01,756.92,0,63.99,!33,DEFAULT_VEHTYPE,0,24926513#3_0,8.76,12.95,221.86,4239.72,3111.09,
34,HBEFA3/PC_G_EU4,2614.99,164,0.81,1.2,0.07,834.12,0,53.08,!34,DEFAULT_VEHTYPE,1,771970759_0,33.1,0.03,66.11,3566.58,2803.39,
35,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,50.53,!35,DEFAULT_VEHTYPE,0,771326027#4_0,35,5.91,309.46,2621.4,3020.98,
36,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.87,!36,DEFAULT_VEHTYPE,0,:269459682_2_0,2.57,4.57,151.72,3344.51,2267.04,
37,HBEFA3/PC_G_EU4,2208.72,50.33,0.28,0.81,0.02,704.51,0,60,!37,DEFAULT_VEHTYPE,0,4987210#0_0,6.97,7.22,94.08,3765.48,2956.69,
38,HBEFA3/PC_G_EU4,6765.53,112.33,0.67,2.88,0.13,2157.88,0,68.16,!38,DEFAULT_VEHTYPE,0,702840503#2_0,8.53,10.3,147.89,3224.63,3279.87,
39,HBEFA3/PC_G_EU4,5194.55,108.44,0.62,2.21,0.1,1656.83,0,66.15,!39,DEFAULT_VEHTYPE,0,:6603274471_9_0,12.53,7.52,42.63,3118.42,3277.25,
40,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,47.5,!40,DEFAULT_VEHTYPE,0,30985684#3_0,130.11,4.54,307.4,2869.1,3290.26,
42,HBEFA3/PC_G_EU4,2862.6,106.01,0.55,1.21,0.05,913.07,0,60.3,!42,DEFAULT_VEHTYPE,0,-24887171#0_0,3.7,3.98,61.94,3738.84,2316.46,
43,HBEFA3/PC_G_EU4,10863.04,168.62,1.03,4.72,0.23,3464.76,0,72.44,!43,DEFAULT_VEHTYPE,0,-28518556#1_0,17.19,14.03,221.8,4240.82,2791.39,
44,HBEFA3/PC_G_EU4,5172.92,52.17,0.36,2.04,0.09,1649.92,0,66.72,!44,DEFAULT_VEHTYPE,0,-28518554#0_0,46.74,13.92,42.82,4252.11,3225.87,
45,HBEFA3/PC_G_EU4,7326.34,97.78,0.62,3.06,0.14,2336.74,0,68.7,!45,DEFAULT_VEHTYPE,0,645363777#2_0,5.18,13.71,48.27,3483.23,3242.24,
46,HBEFA3/PC_G_EU4,5014.82,97.48,0.56,2.11,0.09,1599.5,0,65.62,!46,DEFAULT_VEHTYPE,0,694204809#6_0,4.59,8.17,47.54,3517.05,3165.92,
47,HBEFA3/PC_G_EU4,6684.83,86.64,0.55,2.77,0.13,2132.14,0,68.01,!47,DEFAULT_VEHTYPE,0,-24926579_0,60.11,13.38,221.69,4154.91,2948.73,
49,HBEFA3/PC_G_EU4,5721.97,98.47,0.58,2.41,0.11,1825.04,0,66.67,!49,DEFAULT_VEHTYPE,0,819350925#1_0,34.06,9.49,306.38,3182.51,1791.18,
5,HBEFA3/PC_G_EU4,2091.52,12.41,0.1,0.67,0.01,667.12,0,62.25,!5,DEFAULT_VEHTYPE,0,700632938#3_0,16.47,10.71,47.7,3207.49,3010.05,
50,HBEFA3/PC_G_EU4,3063.41,75.63,0.41,1.23,0.05,977.11,0,61.47,!50,DEFAULT_VEHTYPE,0,:7208831097_0_0,0.02,6.58,237.87,3501.31,2259.99,
51,HBEFA3/PC_G_EU4,5277.52,137.62,0.75,2.31,0.11,1683.3,0,68.03,!51,DEFAULT_VEHTYPE,0,4987249#9_0,15.12,5.29,51.87,3040.43,2396.51,
52,HBEFA3/PC_G_EU4,2543.07,118.15,0.6,1.09,0.05,811.17,0,58.38,!52,DEFAULT_VEHTYPE,0,:6605210253_6_0,0.28,2.72,209.31,2621.92,2871.35,
53,HBEFA3/PC_G_EU4,4002.88,151.26,0.78,1.79,0.09,1276.77,0,68,!53,DEFAULT_VEHTYPE,0,:6640824666_7_0,2.52,2.52,131.15,3364.6,3402.33,
54,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!54,DEFAULT_VEHTYPE,0,24926564#0_0,5.1,0,311.96,4408.98,2881,
7,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.14,!7,DEFAULT_VEHTYPE,0,30037815#1_0,43.53,14.7,251.59,2711.9,2178.7,
9,HBEFA3/PC_G_EU4,13691.69,206.68,1.28,5.92,0.31,4366.95,0,74.25,!9,DEFAULT_VEHTYPE,0,769712194_0,96.83,19.61,63.74,3964.42,2304.83,
0,HBEFA3/PC_G_EU4,6205.47,53.42,0.4,2.3,0.12,1979.25,0,71.15,!0,DEFAULT_VEHTYPE,0,4987210#1_0,84.53,23.26,167.23,3820.16,2806.88,56
1,HBEFA3/PC_G_EU4,4571.19,128.99,0.69,1.99,0.09,1458.02,0,66.23,!1,DEFAULT_VEHTYPE,0,:7206774353_2_0,9.1,4.85,93.91,2547.93,2548.65,
12,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,70.99,!12,DEFAULT_VEHTYPE,0,828126964#14_1,8.79,25.51,227.66,2925.93,2914.83,
13,HBEFA3/PC_G_EU4,10526.57,144.13,0.91,4.46,0.22,3357.44,0,71.87,!13,DEFAULT_VEHTYPE,0,28664939#1_0,28.79,18.21,250.08,4078.85,2564.5,
15,HBEFA3/PC_G_EU4,12586.02,183.2,1.14,5.38,0.28,4014.3,0,73.5,!15,DEFAULT_VEHTYPE,0,24801830#7_0,10.85,20.34,36.15,3620.72,2802.59,
18,HBEFA3/PC_G_EU4,9786.89,147.41,0.92,3.88,0.22,3121.54,0,74.27,!18,DEFAULT_VEHTYPE,0,24667122#45_1,11.7,28.43,231.64,3625.78,2866.69,
19,HBEFA3/PC_G_EU4,5828.06,62.9,0.43,2.02,0.12,1858.89,0,73.03,!19,DEFAULT_VEHTYPE,0,4987249#21_1,3.76,27.92,53.25,3217.06,2538.37,
2,HBEFA3/PC_G_EU4,16655.25,268.14,1.63,7.24,0.39,5312.17,0,76.21,!2,DEFAULT_VEHTYPE,0,4987249#97_0,7.48,23.01,63.12,4387.7,3475.59,
20,HBEFA3/PC_G_EU4,8981.9,124.15,0.78,3.81,0.18,2864.78,0,70.39,!20,DEFAULT_VEHTYPE,0,771321486#4_0,2.39,15.07,138.23,3169.24,3264.42,
21,HBEFA3/PC_G_EU4,1867.19,0,0,0.51,0,595.56,0,63.43,!21,DEFAULT_VEHTYPE,0,:6749569128_0_0,4.14,12.66,221.86,4171.36,3034.8,
23,HBEFA3/PC_G_EU4,12472.82,186.35,1.15,5.4,0.27,3978.19,0,73.4,!23,DEFAULT_VEHTYPE,0,24852990#1_0,70,17.44,138.48,2562.93,2469.03,
24,HBEFA3/PC_G_EU4,9030.45,113.96,0.74,3.61,0.19,2880.27,0,72.59,!24,DEFAULT_VEHTYPE,0,:7201339478_0_1,3.7,24.34,53.37,3603.52,2825.59,
26,HBEFA3/PC_G_EU4,7091.69,141.2,0.81,3.09,0.15,2261.91,0,69.77,!26,DEFAULT_VEHTYPE,0,890218773#1_0,8.86,8.08,228.38,2768.54,2780.55,
28,HBEFA3/PC_G_EU4,6265.78,144.83,0.81,2.75,0.13,1998.5,0,69.6,!28,DEFAULT_VEHTYPE,0,:6067202717_1_0,5.21,6.31,111.26,3611.99,3252.49,
29,HBEFA3/PC_G_EU4,4744.35,33.09,0.26,1.79,0.07,1513.22,0,67.19,!29,DEFAULT_VEHTYPE,0,771321486#5_0,29.76,15.88,138.23,3210.05,3218.74,
3,HBEFA3/PC_G_EU4,13156.61,197.77,1.22,5.7,0.29,4196.29,0,73.89,!3,DEFAULT_VEHTYPE,0,24667122#37_1,4.94,18.43,222.68,3734.3,2963.09,
30,HBEFA3/PC_G_EU4,9351.8,137.32,0.86,3.68,0.21,2982.77,0,74.07,!30,DEFAULT_VEHTYPE,0,24852990#6_0,47.47,28.24,118.01,2805.28,2317.46,
32,HBEFA3/PC_G_EU4,10782.51,155.27,0.97,4.63,0.23,3439.08,0,72.01,!32,DEFAULT_VEHTYPE,0,701529973#1_0,36.53,16.39,49.37,2582.77,2569.25,
33,HBEFA3/PC_G_EU4,1460.82,0,0,0.32,0,465.96,0,63.18,!33,DEFAULT_VEHTYPE,0,24926513#3_0,21.48,12.71,221.86,4231.24,3101.62,
34,HBEFA3/PC_G_EU4,4030.82,151.21,0.78,1.8,0.09,1285.68,0,68.05,!34,DEFAULT_VEHTYPE,0,:7872488960_2_0,2.45,2.56,69.75,3569.02,2804.17,
35,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,52.31,!35,DEFAULT_VEHTYPE,0,:344537863_0_0,2.45,4.39,313.27,2618.24,3024.01,
36,HBEFA3/PC_G_EU4,3327.12,95.97,0.51,1.39,0.06,1061.22,0,61.97,!36,DEFAULT_VEHTYPE,0,:269459682_2_0,7.97,5.4,203.04,3342.68,2262.29,
37,HBEFA3/PC_G_EU4,8602.92,155.01,0.91,3.76,0.18,2743.91,0,71.31,!37,DEFAULT_VEHTYPE,0,4987210#0_0,16.75,9.77,112.24,3774.75,2953.74,
38,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.29,!38,DEFAULT_VEHTYPE,0,702840502_0,6.15,7.59,228.68,3219.13,3274.74,
39,HBEFA3/PC_G_EU4,5875.76,105.38,0.62,2.49,0.11,1874.09,0,66.99,!39,DEFAULT_VEHTYPE,0,-703143665#0_0,6.59,9.11,42.61,3124.59,3283.96,
40,HBEFA3/PC_G_EU4,5938.28,133.05,0.75,2.59,0.12,1894.04,0,68.34,!40,DEFAULT_VEHTYPE,0,:6603274433_3_0,5.91,6.72,307.5,2863.76,3294.35,
